timestamp,temperature_c,humidity_pct,wind_speed_ms,solar_irradiance_wm2,solar_generation_mw,wind_generation_mw,renewable_total_mw,is_weekend,grid_total_load_mw,net_load_mw
2024-10-09 09:00:00,16.64,70.8,6.82,318.8,134.58,40.56,175.14,0,1514.18,1339.04
2024-10-09 10:00:00,19.03,68.7,4.15,688.2,304.24,1.12,305.36,0,1462.1,1156.74
2024-10-09 11:00:00,18.06,53.1,7.06,805.6,361.41,41.61,403.02,0,1399.05,996.03
2024-10-09 12:00:00,22.1,65.1,6.15,659.2,288.87,28.23,317.1,0,1463.52,1146.42
2024-10-09 13:00:00,20.27,51.4,5.94,778.1,353.23,30.29,383.52,0,1369.75,986.23
2024-10-09 14:00:00,20.88,39.8,6.78,587.3,274.0,44.47,318.47,0,1330.01,1011.54
2024-10-09 15:00:00,20.34,57.7,6.25,547.3,256.04,26.64,282.68,0,1358.42,1075.74
2024-10-09 16:00:00,22.26,61.3,2.78,436.3,190.85,0.0,190.85,0,1516.65,1325.8
2024-10-09 17:00:00,19.33,58.9,9.36,134.6,50.87,110.46,161.33,0,1693.83,1532.5
2024-10-09 18:00:00,21.61,83.7,3.41,0.0,0.0,0.0,0.0,0,1689.06,1689.06
2024-10-09 19:00:00,15.93,65.0,7.59,0.0,1.49,56.03,57.52,0,1670.81,1613.29
2024-10-09 20:00:00,14.8,64.6,2.86,0.0,0.0,0.0,0.0,0,1605.69,1605.69
2024-10-09 21:00:00,17.43,68.4,6.76,0.0,3.46,34.6,38.06,0,1375.82,1337.76
2024-10-09 22:00:00,14.43,63.0,9.77,0.0,0.0,129.96,129.96,0,1125.06,995.1
2024-10-09 23:00:00,12.42,75.4,0.64,0.0,2.36,5.18,7.54,0,956.95,949.41
2024-10-10 00:00:00,14.14,72.1,12.83,0.0,0.0,228.55,228.55,0,798.97,570.42
2024-10-10 01:00:00,10.05,72.7,1.13,0.0,0.0,0.0,0.0,0,842.73,842.73
2024-10-10 02:00:00,10.45,65.8,0.7,0.0,1.03,7.54,8.57,0,844.12,835.55
2024-10-10 03:00:00,13.79,58.5,9.07,0.0,6.5,103.23,109.73,0,732.02,622.29
2024-10-10 04:00:00,14.27,66.8,7.22,0.0,0.0,49.68,49.68,0,782.68,733.0
2024-10-10 05:00:00,14.85,72.5,2.17,0.0,0.0,1.25,1.25,0,950.02,948.77
2024-10-10 06:00:00,11.56,65.7,10.82,0.0,0.0,169.06,169.06,0,1139.19,970.13
2024-10-10 07:00:00,15.92,70.3,6.86,204.2,95.59,45.16,140.75,0,1241.3,1100.55
2024-10-10 08:00:00,12.33,64.7,2.23,395.2,181.3,2.97,184.27,0,1514.31,1330.04
2024-10-10 09:00:00,13.72,68.4,9.12,498.4,222.89,99.67,322.56,0,1528.16,1205.6
2024-10-10 10:00:00,11.84,55.6,5.26,699.4,312.22,9.98,322.2,0,1512.77,1190.57
2024-10-10 11:00:00,21.9,63.5,3.71,662.3,301.35,4.31,305.66,0,1480.51,1174.85
2024-10-10 12:00:00,17.35,55.6,8.58,816.5,366.23,82.7,448.93,0,1444.67,995.74
2024-10-10 13:00:00,19.77,47.5,7.53,711.6,324.87,53.94,378.81,0,1367.81,989.0
2024-10-10 14:00:00,18.54,57.9,6.42,713.8,320.76,31.17,351.93,0,1305.33,953.4
2024-10-10 15:00:00,22.25,71.3,9.83,604.4,275.45,126.62,402.07,0,1422.01,1019.94
2024-10-10 16:00:00,19.72,47.5,9.14,394.2,179.2,107.54,286.74,0,1484.5,1197.76
2024-10-10 17:00:00,17.18,60.8,3.3,233.8,103.88,1.43,105.31,0,1674.16,1568.85
2024-10-10 18:00:00,20.22,67.1,9.44,0.0,0.0,117.65,117.65,0,1681.05,1563.4
2024-10-10 19:00:00,15.06,80.4,4.45,0.0,0.67,2.31,2.98,0,1682.43,1679.45
2024-10-10 20:00:00,15.17,59.5,4.89,0.0,0.0,15.04,15.04,0,1528.79,1513.75
2024-10-10 21:00:00,11.08,59.9,12.31,0.0,6.66,230.85,237.51,0,1334.15,1096.64
2024-10-10 22:00:00,11.29,57.2,7.76,0.0,0.0,69.1,69.1,0,1171.06,1101.96
2024-10-10 23:00:00,13.61,77.1,4.05,0.0,0.32,1.22,1.54,0,955.94,954.4
2024-10-11 00:00:00,7.65,62.3,6.64,0.0,0.0,36.19,36.19,0,997.05,960.86
2024-10-11 01:00:00,7.92,67.2,5.72,0.0,0.0,17.98,17.98,0,889.03,871.05
2024-10-11 02:00:00,10.68,56.0,2.29,0.0,0.0,0.0,0.0,0,737.37,737.37
2024-10-11 03:00:00,9.31,78.1,9.61,0.0,4.22,127.54,131.76,0,803.54,671.78
2024-10-11 04:00:00,15.06,80.1,8.54,0.0,0.0,88.67,88.67,0,779.43,690.76
2024-10-11 05:00:00,15.21,77.0,7.97,0.0,1.26,74.51,75.77,0,947.8,872.03
2024-10-11 06:00:00,10.06,56.4,5.88,0.0,0.0,20.1,20.1,0,1130.35,1110.25
2024-10-11 07:00:00,14.24,72.9,3.25,217.9,99.1,5.95,105.05,0,1240.16,1135.11
2024-10-11 08:00:00,15.86,53.2,9.54,417.0,187.89,121.52,309.41,0,1495.64,1186.23
2024-10-11 09:00:00,14.2,65.5,4.29,473.1,209.97,7.59,217.56,0,1503.82,1286.26
2024-10-11 10:00:00,13.51,65.1,0.93,491.0,223.5,4.84,228.34,0,1506.34,1278.0
2024-10-11 11:00:00,17.98,64.5,13.01,781.8,352.65,224.46,577.11,0,1402.98,825.87
2024-10-11 12:00:00,18.67,65.0,9.13,903.1,408.41,112.25,520.66,0,1446.34,925.68
2024-10-11 13:00:00,18.88,59.7,6.42,622.6,277.92,27.27,305.19,0,1394.42,1089.23
2024-10-11 14:00:00,21.31,43.5,0.73,586.0,261.58,0.89,262.47,0,1360.64,1098.17
2024-10-11 15:00:00,18.86,63.3,3.3,545.7,248.9,3.92,252.82,0,1315.45,1062.63
2024-10-11 16:00:00,17.81,60.0,5.04,264.2,125.88,4.51,130.39,0,1533.53,1403.14
2024-10-11 17:00:00,20.08,52.6,6.46,197.2,88.78,32.32,121.1,0,1649.29,1528.19
2024-10-11 18:00:00,19.89,48.2,7.21,0.0,0.0,42.15,42.15,0,1692.54,1650.39
2024-10-11 19:00:00,15.42,74.3,8.1,0.0,0.0,81.0,81.0,0,1649.47,1568.47
2024-10-11 20:00:00,18.85,73.3,5.85,0.0,1.39,26.8,28.19,0,1583.28,1555.09
2024-10-11 21:00:00,11.61,70.6,6.72,0.0,2.39,38.31,40.7,0,1381.61,1340.91
2024-10-11 22:00:00,12.94,61.1,8.39,0.0,0.0,78.28,78.28,0,1223.07,1144.79
2024-10-11 23:00:00,12.44,47.9,7.33,0.0,0.0,48.37,48.37,0,1007.03,958.66
2024-10-12 00:00:00,10.37,75.4,11.44,0.0,0.0,202.03,202.03,1,666.98,464.95
2024-10-12 01:00:00,9.73,73.1,9.37,0.0,7.36,114.34,121.7,1,755.39,633.69
2024-10-12 02:00:00,14.59,67.8,2.8,0.0,0.0,1.48,1.48,1,592.57,591.09
2024-10-12 03:00:00,8.43,80.0,11.16,0.0,3.65,186.47,190.12,1,767.17,577.05
2024-10-12 04:00:00,15.84,77.6,3.11,0.0,0.0,0.0,0.0,1,597.93,597.93
2024-10-12 05:00:00,11.94,71.6,14.15,0.0,0.0,230.05,230.05,1,838.99,608.94
2024-10-12 06:00:00,11.97,69.5,7.15,0.0,3.97,51.16,55.13,1,976.59,921.46
2024-10-12 07:00:00,13.85,68.4,6.46,190.0,79.37,34.57,113.94,1,1106.47,992.53
2024-10-12 08:00:00,19.58,72.0,4.07,314.7,137.63,0.0,137.63,1,1192.75,1055.12
2024-10-12 09:00:00,13.12,58.1,2.46,527.1,241.68,0.0,241.68,1,1231.93,990.25
2024-10-12 10:00:00,14.13,66.9,2.39,560.0,256.64,0.0,256.64,1,1180.47,923.83
2024-10-12 11:00:00,16.14,54.6,9.23,480.3,215.6,110.71,326.31,1,1188.58,862.27
2024-10-12 12:00:00,18.91,71.4,4.89,603.8,271.93,9.28,281.21,1,1206.0,924.79
2024-10-12 13:00:00,15.84,64.1,5.89,461.3,215.83,29.45,245.28,1,1118.72,873.44
2024-10-12 14:00:00,20.18,53.7,10.65,651.1,301.02,156.59,457.61,1,1073.56,615.95
2024-10-12 15:00:00,24.03,59.6,3.53,607.6,280.23,2.72,282.95,1,1154.6,871.65
2024-10-12 16:00:00,20.47,52.4,7.81,435.1,188.89,70.67,259.56,1,1239.6,980.04
2024-10-12 17:00:00,18.99,71.8,5.18,194.8,91.48,14.07,105.55,1,1338.84,1233.29
2024-10-12 18:00:00,17.48,73.7,3.18,0.0,0.0,0.0,0.0,1,1417.76,1417.76
2024-10-12 19:00:00,19.78,67.6,9.0,0.0,2.74,97.32,100.06,1,1326.05,1225.99
2024-10-12 20:00:00,14.78,75.9,6.94,0.0,0.0,44.66,44.66,1,1279.1,1234.44
2024-10-12 21:00:00,19.37,66.2,2.05,0.0,0.0,0.0,0.0,1,1166.17,1166.17
2024-10-12 22:00:00,18.26,72.7,5.74,0.0,0.0,25.46,25.46,1,961.19,935.73
2024-10-12 23:00:00,13.37,77.8,8.98,0.0,6.54,98.51,105.05,1,797.34,692.29
2024-10-13 00:00:00,11.54,69.2,1.71,0.0,0.0,1.71,1.71,1,725.07,723.36
2024-10-13 01:00:00,13.04,70.8,4.77,0.0,4.08,9.1,13.18,1,583.62,570.44
2024-10-13 02:00:00,12.68,78.3,8.31,0.0,1.98,83.24,85.22,1,629.41,544.19
2024-10-13 03:00:00,8.32,76.2,9.09,0.0,0.0,101.55,101.55,1,708.62,607.07
2024-10-13 04:00:00,9.11,64.8,7.94,0.0,0.0,70.88,70.88,1,752.6,681.72
2024-10-13 05:00:00,7.86,52.7,3.93,0.0,0.32,5.33,5.65,1,899.41,893.76
2024-10-13 06:00:00,12.46,67.8,5.47,0.0,0.0,16.24,16.24,1,942.39,926.15
2024-10-13 07:00:00,14.06,51.2,7.56,168.4,69.46,57.66,127.12,1,1114.58,987.46
2024-10-13 08:00:00,10.83,58.6,2.64,415.7,189.09,0.0,189.09,1,1268.54,1079.45
2024-10-13 09:00:00,14.1,58.0,6.18,576.1,253.03,24.94,277.97,1,1228.05,950.08
2024-10-13 10:00:00,13.43,58.9,7.34,525.8,243.43,49.31,292.74,1,1246.45,953.71
2024-10-13 11:00:00,15.62,68.6,8.95,718.4,327.58,101.28,428.86,1,1143.64,714.78
2024-10-13 12:00:00,19.85,69.1,2.24,717.6,318.94,0.0,318.94,1,1162.11,843.17
2024-10-13 13:00:00,17.81,63.9,4.11,524.1,236.2,0.0,236.2,1,1108.12,871.92
2024-10-13 14:00:00,19.27,64.3,5.74,320.6,144.45,15.39,159.84,1,1089.2,929.36
2024-10-13 15:00:00,16.52,64.2,7.14,569.4,268.41,41.76,310.17,1,1204.97,894.8
2024-10-13 16:00:00,20.34,39.2,7.44,297.4,123.82,53.98,177.8,1,1316.01,1138.21
2024-10-13 17:00:00,19.33,59.9,3.51,216.9,103.51,3.08,106.59,1,1334.54,1227.95
2024-10-13 18:00:00,17.03,46.4,0.77,0.0,0.0,2.54,2.54,1,1387.09,1384.55
2024-10-13 19:00:00,17.18,66.1,7.07,0.0,1.96,50.45,52.41,1,1339.12,1286.71
2024-10-13 20:00:00,16.79,46.7,10.07,0.0,1.33,132.55,133.88,1,1267.77,1133.89
2024-10-13 21:00:00,13.31,63.6,8.21,0.0,0.0,76.81,76.81,1,1128.2,1051.39
2024-10-13 22:00:00,10.56,70.9,6.42,0.0,2.04,31.86,33.9,1,979.91,946.01
2024-10-13 23:00:00,16.57,59.1,12.67,0.0,0.0,227.9,227.9,1,767.71,539.81
2024-10-14 00:00:00,9.96,76.9,4.9,0.0,0.0,15.9,15.9,0,877.57,861.67
2024-10-14 01:00:00,10.35,74.2,5.61,0.0,0.0,13.14,13.14,0,845.2,832.06
2024-10-14 02:00:00,12.29,73.8,0.72,0.0,3.86,0.0,3.86,0,775.89,772.03
2024-10-14 03:00:00,17.66,76.6,11.1,0.0,0.0,184.32,184.32,0,725.62,541.3
2024-10-14 04:00:00,7.32,67.9,6.08,0.0,0.0,24.71,24.71,0,913.7,888.99
2024-10-14 05:00:00,11.55,71.4,4.58,0.0,0.0,8.43,8.43,0,963.85,955.42
2024-10-14 06:00:00,9.8,69.3,1.39,0.0,0.0,3.27,3.27,0,1195.19,1191.92
2024-10-14 07:00:00,11.21,67.9,4.36,219.0,89.77,6.86,96.63,0,1343.59,1246.96
2024-10-14 08:00:00,12.01,61.2,0.39,402.2,179.99,0.0,179.99,0,1489.4,1309.41
2024-10-14 09:00:00,12.42,55.1,4.07,407.2,181.49,0.0,181.49,0,1572.32,1390.83
2024-10-14 10:00:00,16.1,60.8,11.31,749.2,334.43,205.02,539.45,0,1532.08,992.63
2024-10-14 11:00:00,14.15,58.9,2.66,543.9,242.41,5.64,248.05,0,1395.36,1147.31
2024-10-14 12:00:00,20.51,54.9,5.77,859.3,388.17,15.12,403.29,0,1411.12,1007.83
2024-10-14 13:00:00,19.34,66.6,2.95,820.6,368.32,0.0,368.32,0,1387.37,1019.05
2024-10-14 14:00:00,20.65,49.8,8.04,802.0,356.69,68.86,425.55,0,1369.34,943.79
2024-10-14 15:00:00,18.87,57.6,5.91,285.5,126.63,21.98,148.61,0,1383.0,1234.39
2024-10-14 16:00:00,18.91,68.5,3.09,225.9,96.12,0.27,96.39,0,1592.01,1495.62
2024-10-14 17:00:00,19.85,67.1,9.22,211.0,93.01,112.44,205.45,0,1573.09,1367.64
2024-10-14 18:00:00,15.87,70.5,8.05,0.0,1.0,72.04,73.04,0,1666.32,1593.28
2024-10-14 19:00:00,16.6,57.3,11.3,0.0,1.92,191.4,193.32,0,1657.05,1463.73
2024-10-14 20:00:00,14.29,69.7,0.16,0.0,1.4,0.0,1.4,0,1570.7,1569.3
2024-10-14 21:00:00,12.93,56.5,5.08,0.0,0.0,8.69,8.69,0,1384.75,1376.06
2024-10-14 22:00:00,8.96,64.3,19.23,0.0,4.71,229.64,234.35,0,1175.79,941.44
2024-10-14 23:00:00,15.34,66.5,8.39,0.0,1.56,77.97,79.53,0,925.8,846.27
2024-10-15 00:00:00,9.64,64.6,8.67,0.0,0.0,87.51,87.51,0,945.25,857.74
2024-10-15 01:00:00,12.92,67.3,6.4,0.0,0.21,32.66,32.87,0,854.08,821.21
2024-10-15 02:00:00,12.21,66.8,7.26,0.0,0.0,52.64,52.64,0,699.06,646.42
2024-10-15 03:00:00,6.86,63.1,8.31,0.0,3.22,83.17,86.39,0,852.34,765.95
2024-10-15 04:00:00,7.46,77.6,2.02,0.0,0.0,2.03,2.03,0,892.54,890.51
2024-10-15 05:00:00,15.99,68.7,7.06,0.0,0.0,42.49,42.49,0,930.48,887.99
2024-10-15 06:00:00,15.0,70.9,8.45,0.0,0.0,77.39,77.39,0,1071.04,993.65
2024-10-15 07:00:00,12.12,69.3,1.33,188.5,79.07,0.0,79.07,0,1443.89,1364.82
2024-10-15 08:00:00,13.96,67.0,3.86,306.6,130.58,0.0,130.58,0,1406.93,1276.35
2024-10-15 09:00:00,13.3,65.7,4.07,581.8,262.77,6.2,268.97,0,1486.26,1217.29
2024-10-15 10:00:00,16.93,61.0,9.03,488.0,222.45,97.67,320.12,0,1454.49,1134.37
2024-10-15 11:00:00,15.61,73.3,8.0,480.9,222.85,76.09,298.94,0,1445.61,1146.67
2024-10-15 12:00:00,13.75,66.8,6.72,719.9,326.48,36.43,362.91,0,1416.46,1053.55
2024-10-15 13:00:00,16.11,60.0,8.31,663.4,291.76,79.74,371.5,0,1382.52,1011.02
2024-10-15 14:00:00,19.56,55.6,5.05,555.5,253.55,9.25,262.8,0,1357.6,1094.8
2024-10-15 15:00:00,17.2,58.0,9.37,382.0,170.98,112.79,283.77,0,1388.27,1104.5
2024-10-15 16:00:00,19.37,62.5,3.36,377.1,171.19,0.0,171.19,0,1494.06,1322.87
2024-10-15 17:00:00,16.65,71.8,7.18,216.0,94.37,49.29,143.66,0,1632.63,1488.97
2024-10-15 18:00:00,16.5,49.8,3.42,0.0,4.15,0.0,4.15,0,1695.6,1691.45
2024-10-15 19:00:00,19.06,67.3,1.31,0.0,2.53,0.0,2.53,0,1641.74,1639.21
2024-10-15 20:00:00,16.53,72.5,3.76,0.0,0.0,0.0,0.0,0,1533.35,1533.35
2024-10-15 21:00:00,14.67,53.1,5.36,0.0,0.0,13.24,13.24,0,1349.28,1336.04
2024-10-15 22:00:00,15.33,65.1,8.85,0.0,0.0,101.24,101.24,0,1140.33,1039.09
2024-10-15 23:00:00,13.24,59.5,5.48,0.0,4.95,19.92,24.87,0,933.45,908.58
2024-10-16 00:00:00,14.13,72.7,2.89,0.0,0.06,6.64,6.7,0,856.44,849.74
2024-10-16 01:00:00,9.14,67.3,14.43,0.0,0.0,224.78,224.78,0,854.65,629.87
2024-10-16 02:00:00,8.71,69.8,3.65,0.0,0.0,5.76,5.76,0,848.66,842.9
2024-10-16 03:00:00,6.62,67.7,13.35,0.0,2.14,221.73,223.87,0,943.99,720.12
2024-10-16 04:00:00,8.71,76.6,10.79,0.0,5.85,175.56,181.41,0,925.16,743.75
2024-10-16 05:00:00,12.27,72.0,5.75,0.0,0.0,13.9,13.9,0,987.47,973.57
2024-10-16 06:00:00,13.81,71.1,2.02,0.0,1.33,3.32,4.65,0,1077.97,1073.32
2024-10-16 07:00:00,14.09,69.3,7.09,201.0,91.4,33.52,124.92,0,1326.59,1201.67
2024-10-16 08:00:00,9.24,71.1,8.89,375.7,162.61,91.06,253.67,0,1529.15,1275.48
2024-10-16 09:00:00,16.86,62.9,4.99,443.8,202.41,10.86,213.27,0,1505.26,1291.99
2024-10-16 10:00:00,11.73,77.1,3.4,642.4,286.55,0.0,286.55,0,1459.79,1173.24
2024-10-16 11:00:00,18.96,52.1,8.28,642.1,300.88,80.26,381.14,0,1428.42,1047.28
2024-10-16 12:00:00,17.21,47.0,5.77,510.5,224.99,26.34,251.33,0,1365.02,1113.69
2024-10-16 13:00:00,20.36,45.3,3.05,656.8,293.25,0.0,293.25,0,1367.2,1073.95
2024-10-16 14:00:00,16.38,42.6,11.23,727.1,320.95,189.73,510.68,0,1308.63,797.95
2024-10-16 15:00:00,22.06,64.4,11.18,425.2,185.47,192.18,377.65,0,1372.34,994.69
2024-10-16 16:00:00,16.09,63.6,4.4,323.8,147.01,1.28,148.29,0,1511.71,1363.42
2024-10-16 17:00:00,17.34,69.5,1.67,204.2,99.85,0.0,99.85,0,1633.35,1533.5
2024-10-16 18:00:00,15.82,52.3,6.49,0.0,0.0,28.36,28.36,0,1685.99,1657.63
2024-10-16 19:00:00,13.12,68.0,4.02,0.0,0.0,0.26,0.26,0,1631.11,1630.85
2024-10-16 20:00:00,15.98,63.9,1.7,0.0,2.11,0.0,2.11,0,1588.2,1586.09
2024-10-16 21:00:00,18.46,66.3,9.69,0.0,0.0,121.8,121.8,0,1325.9,1204.1
2024-10-16 22:00:00,19.05,71.6,16.28,0.0,1.79,224.33,226.12,0,1143.57,917.45
2024-10-16 23:00:00,12.2,61.9,4.27,0.0,2.52,0.92,3.44,0,1014.9,1011.46
2024-10-17 00:00:00,13.2,89.9,7.6,0.0,0.0,55.58,55.58,0,850.78,795.2
2024-10-17 01:00:00,10.46,80.9,1.7,0.0,0.65,0.0,0.65,0,834.41,833.76
2024-10-17 02:00:00,10.55,66.5,4.42,0.0,5.58,8.31,13.89,0,751.56,737.67
2024-10-17 03:00:00,8.52,62.3,2.21,0.0,0.0,0.0,0.0,0,826.13,826.13
2024-10-17 04:00:00,9.88,70.1,1.55,0.0,0.0,2.2,2.2,0,845.78,843.58
2024-10-17 05:00:00,11.13,71.7,6.13,0.0,0.4,29.73,30.13,0,997.19,967.06
2024-10-17 06:00:00,9.47,77.8,8.27,0.0,3.23,76.09,79.32,0,1196.47,1117.15
2024-10-17 07:00:00,11.61,58.7,5.05,178.3,84.24,13.33,97.57,0,1381.4,1283.83
2024-10-17 08:00:00,12.85,68.8,5.6,408.7,175.44,22.54,197.98,0,1498.65,1300.67
2024-10-17 09:00:00,16.1,52.8,3.65,314.0,146.06,0.0,146.06,0,1439.62,1293.56
2024-10-17 10:00:00,13.23,66.9,7.51,584.7,258.69,54.2,312.89,0,1511.8,1198.91
2024-10-17 11:00:00,16.66,61.1,4.35,562.5,250.41,10.84,261.25,0,1432.65,1171.4
2024-10-17 12:00:00,22.02,76.3,1.72,412.4,181.68,0.0,181.68,0,1382.36,1200.68
2024-10-17 13:00:00,21.17,47.4,2.76,624.5,278.47,1.73,280.2,0,1393.23,1113.03
2024-10-17 14:00:00,22.07,70.2,2.41,768.8,347.17,1.93,349.1,0,1329.59,980.49
2024-10-17 15:00:00,19.33,45.4,4.92,569.3,262.63,7.39,270.02,0,1386.66,1116.64
2024-10-17 16:00:00,19.81,48.6,1.69,242.4,121.19,0.0,121.19,0,1438.88,1317.69
2024-10-17 17:00:00,20.81,46.4,8.33,159.5,67.67,86.03,153.7,0,1651.21,1497.51
2024-10-17 18:00:00,21.25,62.8,10.04,0.0,0.0,133.22,133.22,0,1655.91,1522.69
2024-10-17 19:00:00,12.48,52.6,3.47,0.0,0.0,4.29,4.29,0,1751.4,1747.11
2024-10-17 20:00:00,12.68,52.7,5.3,0.0,2.86,10.48,13.34,0,1608.39,1595.05
2024-10-17 21:00:00,17.16,66.6,5.56,0.0,0.0,17.18,17.18,0,1322.71,1305.53
2024-10-17 22:00:00,12.37,70.2,13.32,0.0,9.35,226.96,236.31,0,1191.22,954.91
2024-10-17 23:00:00,10.3,68.3,1.69,0.0,0.0,0.0,0.0,0,1059.03,1059.03
2024-10-18 00:00:00,7.78,67.9,6.82,0.0,0.85,38.15,39.0,0,925.82,886.82
2024-10-18 01:00:00,8.52,84.8,4.23,0.0,0.0,0.97,0.97,0,883.18,882.21
2024-10-18 02:00:00,6.16,72.0,5.43,0.0,0.0,18.41,18.41,0,889.75,871.34
2024-10-18 03:00:00,13.67,77.4,3.22,0.0,1.12,1.12,2.24,0,730.67,728.43
2024-10-18 04:00:00,9.19,71.9,2.72,0.0,0.0,0.24,0.24,0,994.38,994.14
2024-10-18 05:00:00,9.62,61.4,3.43,0.0,3.93,0.0,3.93,0,1096.89,1092.96
2024-10-18 06:00:00,11.83,73.6,1.77,0.0,8.45,0.0,8.45,0,1139.29,1130.84
2024-10-18 07:00:00,13.69,62.8,3.71,154.2,79.18,4.02,83.2,0,1322.02,1238.82
2024-10-18 08:00:00,14.86,65.8,7.04,437.6,196.56,47.99,244.55,0,1423.48,1178.93
2024-10-18 09:00:00,16.44,67.4,6.67,598.0,270.77,40.31,311.08,0,1416.89,1105.81
2024-10-18 10:00:00,13.98,47.9,5.84,599.0,273.02,19.51,292.53,0,1426.5,1133.97
2024-10-18 11:00:00,15.92,49.1,0.13,450.6,205.54,2.62,208.16,0,1408.75,1200.59
2024-10-18 12:00:00,19.3,68.0,2.38,499.8,226.0,1.47,227.47,0,1412.97,1185.5
2024-10-18 13:00:00,17.24,54.5,8.84,534.1,246.99,93.35,340.34,0,1360.19,1019.85
2024-10-18 14:00:00,18.89,54.3,3.66,533.4,235.73,3.07,238.8,0,1347.21,1108.41
2024-10-18 15:00:00,19.95,60.3,10.14,529.5,238.61,141.16,379.77,0,1382.36,1002.59
2024-10-18 16:00:00,20.63,56.1,9.37,242.7,104.13,109.92,214.05,0,1484.41,1270.36
2024-10-18 17:00:00,14.49,63.1,2.67,201.0,99.08,3.57,102.65,0,1561.46,1458.81
2024-10-18 18:00:00,19.18,60.3,9.82,0.0,0.0,135.52,135.52,0,1680.44,1544.92
2024-10-18 19:00:00,16.06,63.6,6.46,0.0,0.0,34.1,34.1,0,1652.17,1618.07
2024-10-18 20:00:00,16.92,57.8,6.48,0.0,0.0,29.14,29.14,0,1557.86,1528.72
2024-10-18 21:00:00,15.78,66.5,9.0,0.0,0.0,101.3,101.3,0,1342.68,1241.38
2024-10-18 22:00:00,16.32,75.4,4.68,0.0,0.0,0.39,0.39,0,1196.17,1195.78
2024-10-18 23:00:00,14.55,63.5,7.49,0.0,0.0,59.93,59.93,0,959.21,899.28
2024-10-19 00:00:00,13.3,76.6,6.82,0.0,0.0,40.54,40.54,1,700.94,660.4
2024-10-19 01:00:00,12.72,69.8,7.9,0.0,0.44,66.04,66.48,1,661.85,595.37
2024-10-19 02:00:00,9.68,76.7,6.75,0.0,0.0,44.63,44.63,1,701.62,656.99
2024-10-19 03:00:00,8.94,72.0,1.88,0.0,0.0,0.0,0.0,1,689.68,689.68
2024-10-19 04:00:00,10.96,70.5,3.83,0.0,1.35,0.0,1.35,1,676.62,675.27
2024-10-19 05:00:00,11.15,73.0,10.9,0.0,3.1,173.84,176.94,1,829.03,652.09
2024-10-19 06:00:00,9.65,79.0,3.27,0.0,0.87,4.42,5.29,1,1018.35,1013.06
2024-10-19 07:00:00,12.26,69.9,5.2,188.0,80.49,19.05,99.54,1,1147.28,1047.74
2024-10-19 08:00:00,12.5,70.4,4.32,366.6,163.02,8.75,171.77,1,1220.17,1048.4
2024-10-19 09:00:00,11.99,62.1,1.95,529.0,233.67,0.0,233.67,1,1229.07,995.4
2024-10-19 10:00:00,18.0,76.0,2.91,692.4,315.78,6.55,322.33,1,1224.33,902.0
2024-10-19 11:00:00,16.49,67.1,3.78,649.5,287.51,5.02,292.53,1,1203.04,910.51
2024-10-19 12:00:00,21.91,61.4,5.13,352.2,163.29,7.53,170.82,1,1191.34,1020.52
2024-10-19 13:00:00,14.62,58.8,9.36,616.6,285.84,108.04,393.88,1,1131.13,737.25
2024-10-19 14:00:00,17.47,67.0,5.53,480.1,217.08,23.14,240.22,1,1146.64,906.42
2024-10-19 15:00:00,18.94,54.2,6.68,525.3,240.37,32.97,273.34,1,1146.9,873.56
2024-10-19 16:00:00,21.2,44.9,4.84,394.0,176.24,6.39,182.63,1,1299.8,1117.17
2024-10-19 17:00:00,19.08,60.4,9.29,187.4,86.25,114.49,200.74,1,1331.04,1130.3
2024-10-19 18:00:00,18.09,70.3,6.78,0.0,1.9,41.04,42.94,1,1441.66,1398.72
2024-10-19 19:00:00,13.89,74.7,2.0,0.0,1.85,4.49,6.34,1,1354.66,1348.32
2024-10-19 20:00:00,12.62,62.6,5.24,0.0,6.68,13.81,20.49,1,1290.91,1270.42
2024-10-19 21:00:00,14.58,65.3,8.61,0.0,10.8,92.45,103.25,1,1127.97,1024.72
2024-10-19 22:00:00,9.57,70.7,7.48,0.0,0.0,47.77,47.77,1,1047.03,999.26
2024-10-19 23:00:00,10.2,65.9,9.98,0.0,1.5,135.27,136.77,1,881.07,744.3
2024-10-20 00:00:00,11.23,73.4,3.3,0.0,0.0,2.0,2.0,1,719.35,717.35
2024-10-20 01:00:00,7.18,69.5,12.64,0.0,0.0,230.85,230.85,1,769.22,538.37
2024-10-20 02:00:00,12.37,78.9,3.77,0.0,1.36,0.0,1.36,1,589.41,588.05
2024-10-20 03:00:00,11.36,76.8,1.47,0.0,0.0,1.32,1.32,1,675.27,673.95
2024-10-20 04:00:00,5.38,77.3,5.38,0.0,8.1,16.12,24.22,1,752.84,728.62
2024-10-20 05:00:00,7.29,68.6,2.22,0.0,0.0,0.0,0.0,1,914.74,914.74
2024-10-20 06:00:00,5.1,84.7,6.95,0.0,5.8,47.33,53.13,1,1168.31,1115.18
2024-10-20 07:00:00,9.45,71.9,9.88,154.7,65.02,133.66,198.68,1,1182.35,983.67
2024-10-20 08:00:00,14.06,68.5,10.36,393.5,180.72,151.84,332.56,1,1180.27,847.71
2024-10-20 09:00:00,12.76,58.9,6.28,533.1,242.97,25.62,268.59,1,1185.65,917.06
2024-10-20 10:00:00,15.97,62.7,5.69,722.9,316.91,24.67,341.58,1,1220.82,879.24
